FLOW_ID,PROTOCOL_MAP,L4_SRC_PORT,IPV4_SRC_ADDR,L4_DST_PORT,IPV4_DST_ADDR,FIRST_SWITCHED,FLOW_DURATION_MILLISECONDS,LAST_SWITCHED,PROTOCOL,TCP_FLAGS,TCP_WIN_MAX_IN,TCP_WIN_MAX_OUT,TCP_WIN_MIN_IN,TCP_WIN_MIN_OUT,TCP_WIN_MSS_IN,TCP_WIN_SCALE_IN,TCP_WIN_SCALE_OUT,SRC_TOS,DST_TOS,TOTAL_FLOWS_EXP,MIN_IP_PKT_LEN,MAX_IP_PKT_LEN,TOTAL_PKTS_EXP,TOTAL_BYTES_EXP,IN_BYTES,IN_PKTS,OUT_BYTES,OUT_PKTS,ANALYSIS_TIMESTAMP,ANOMALY,ALERT,ID
10.0.5.2-192.168.220.135-23001-39556-6,TCP,23001,10.0.5.2,39556,192.168.220.135,1719670055,3000,1719670058,6,24,8556,8556,8556,8556,,,,,,1,66,14054,246,119432,119432,246,0,0,1719670058,0,None,205060
127.0.0.1-127.0.0.1-39668-40769-6,TCP,39668,127.0.0.1,40769,127.0.0.1,1719670055,3000,1719670058,6,16,24571,24571,24571,24571,,,,,,1,66,24130,249,180226,180226,249,0,0,1719670058,0,None,379169
127.0.0.1-127.0.0.1-39668-40769-6,TCP,39668,127.0.0.1,40769,127.0.0.1,1719670055,3000,1719670058,6,16,24571,24571,24571,24571,,,,,,1,66,24130,250,180354,180354,250,0,0,1719670058,0,None,379169
127.0.0.1-127.0.0.1-40769-39668-6,TCP,40769,127.0.0.1,39668,127.0.0.1,1719670055,3000,1719670058,6,24,24571,24571,24571,24571,,,,,,1,130,15898,247,228280,228280,247,0,0,1719670058,0,None,177409
127.0.0.1-127.0.0.1-40769-39668-6,TCP,40769,127.0.0.1,39668,127.0.0.1,1719670055,3000,1719670058,6,24,24571,24571,24571,24571,,,,,,1,130,15898,248,244178,244178,248,0,0,1719670058,0,None,177409
10.0.5.2-192.168.220.135-23001-39556-6,TCP,23001,10.0.5.2,39556,192.168.220.135,1719670055,3000,1719670058,6,24,8556,8556,8556,8556,,,,,,1,66,15942,247,135374,135374,247,0,0,1719670058,0,None,205060
192.168.220.135-10.0.5.2-39556-23001-6,TCP,39556,192.168.220.135,23001,10.0.5.2,1719670055,3000,1719670058,6,24,4364,4364,4364,4364,,,,,,1,66,20070,252,108020,108020,252,0,0,1719670058,0,None,457817
192.168.220.135-10.0.5.2-39556-23001-6,TCP,39556,192.168.220.135,23001,10.0.5.2,1719670055,3000,1719670058,6,24,4364,4364,4364,4364,,,,,,1,66,20070,253,108122,108122,253,0,0,1719670058,0,None,457817
192.168.220.135-10.0.5.2-39556-23001-6,TCP,39556,192.168.220.135,23001,10.0.5.2,1719670055,3000,1719670058,6,24,4364,4364,4364,4364,,,,,,1,66,20070,254,108528,108528,254,0,0,1719670058,0,None,457817
10.0.5.2-192.168.220.135-23001-39556-6,TCP,23001,10.0.5.2,39556,192.168.220.135,1719670055,3000,1719670058,6,24,8556,8556,8556,8556,,,,,,1,66,15942,248,135440,135440,248,0,0,1719670058,0,None,205060
127.0.0.1-127.0.0.1-39668-40769-6,TCP,39668,127.0.0.1,40769,127.0.0.1,1719670055,3000,1719670058,6,16,24571,24571,24571,24571,,,,,,1,66,24130,251,180726,180726,251,0,0,1719670058,0,None,379169
127.0.0.1-127.0.0.1-39668-40769-6,TCP,39668,127.0.0.1,40769,127.0.0.1,1719670055,3000,1719670058,6,16,24571,24571,24571,24571,,,,,,1,66,24130,252,181098,181098,252,0,0,1719670058,0,None,379169
127.0.0.1-127.0.0.1-40769-39668-6,TCP,40769,127.0.0.1,39668,127.0.0.1,1719670055,3000,1719670058,6,24,24571,24571,24571,24571,,,,,,1,130,15898,249,245540,245540,249,0,0,1719670058,0,None,177409
127.0.0.1-127.0.0.1-40769-39668-6,TCP,40769,127.0.0.1,39668,127.0.0.1,1719670055,3000,1719670058,6,24,24571,24571,24571,24571,,,,,,1,130,15898,250,246902,246902,250,0,0,1719670058,0,None,177409
10.0.5.2-192.168.220.135-23001-39556-6,TCP,23001,10.0.5.2,39556,192.168.220.135,1719670055,3000,1719670058,6,24,8556,8556,8556,8556,,,,,,1,66,15942,249,136838,136838,249,0,0,1719670058,0,None,205060
192.168.220.135-10.0.5.2-39556-23001-6,TCP,39556,192.168.220.135,23001,10.0.5.2,1719670055,3000,1719670058,6,24,4364,4364,4364,4364,,,,,,1,66,20070,255,108630,108630,255,0,0,1719670058,0,None,457817
192.168.220.135-10.0.5.2-39556-23001-6,TCP,39556,192.168.220.135,23001,10.0.5.2,1719670055,3000,1719670058,6,24,4364,4364,4364,4364,,,,,,1,66,20070,256,109228,109228,256,0,0,1719670058,0,None,457817
10.0.5.2-192.168.220.135-23001-39556-6,TCP,23001,10.0.5.2,39556,192.168.220.135,1719670055,3000,1719670058,6,24,8556,8556,8556,8556,,,,,,1,66,15942,250,136904,136904,250,0,0,1719670058,0,None,205060
127.0.0.1-127.0.0.1-39668-40769-6,TCP,39668,127.0.0.1,40769,127.0.0.1,1719670055,3000,1719670058,6,16,24571,24571,24571,24571,,,,,,1,66,24130,253,181662,181662,253,0,0,1719670058,0,None,379169
127.0.0.1-127.0.0.1-39668-40769-6,TCP,39668,127.0.0.1,40769,127.0.0.1,1719670055,3000,1719670058,6,16,24571,24571,24571,24571,,,,,,1,66,24130,254,182226,182226,254,0,0,1719670058,0,None,379169
127.0.0.1-127.0.0.1-40769-39668-6,TCP,40769,127.0.0.1,39668,127.0.0.1,1719670055,3000,1719670058,6,24,24571,24571,24571,24571,,,,,,1,130,15898,251,247342,247342,251,0,0,1719670058,0,None,177409
127.0.0.1-127.0.0.1-40769-39668-6,TCP,40769,127.0.0.1,39668,127.0.0.1,1719670055,3000,1719670058,6,24,24571,24571,24571,24571,,,,,,1,130,15898,252,247782,247782,252,0,0,1719670058,0,None,177409
10.0.5.2-192.168.220.135-23001-39556-6,TCP,23001,10.0.5.2,39556,192.168.220.135,1719670055,3000,1719670058,6,24,8556,8556,8556,8556,,,,,,1,66,15942,251,137390,137390,251,0,0,1719670058,0,None,205060
192.168.220.135-10.0.5.2-39556-23001-6,TCP,39556,192.168.220.135,23001,10.0.5.2,1719670055,3000,1719670058,6,24,4364,4364,4364,4364,,,,,,1,66,20070,257,109330,109330,257,0,0,1719670058,0,None,457817
192.168.220.135-10.0.5.2-39556-23001-6,TCP,39556,192.168.220.135,23001,10.0.5.2,1719670055,3000,1719670058,6,24,4364,4364,4364,4364,,,,,,1,66,20070,258,109736,109736,258,0,0,1719670058,0,None,457817
10.0.5.2-192.168.220.135-23001-39556-6,TCP,23001,10.0.5.2,39556,192.168.220.135,1719670055,3000,1719670058,6,24,8556,8556,8556,8556,,,,,,1,66,15942,252,137456,137456,252,0,0,1719670058,0,None,205060
127.0.0.1-127.0.0.1-39668-40769-6,TCP,39668,127.0.0.1,40769,127.0.0.1,1719670055,3000,1719670058,6,16,24571,24571,24571,24571,,,,,,1,66,24130,255,182584,182584,255,0,0,1719670058,0,None,379169
127.0.0.1-127.0.0.1-39668-40769-6,TCP,39668,127.0.0.1,40769,127.0.0.1,1719670055,3000,1719670058,6,16,24571,24571,24571,24571,,,,,,1,66,24130,256,182942,182942,256,0,0,1719670058,0,None,379169
127.0.0.1-127.0.0.1-40769-39668-6,TCP,40769,127.0.0.1,39668,127.0.0.1,1719670055,3000,1719670058,6,24,24571,24571,24571,24571,,,,,,1,130,15898,253,248274,248274,253,0,0,1719670058,0,None,177409
127.0.0.1-127.0.0.1-40769-39668-6,TCP,40769,127.0.0.1,39668,127.0.0.1,1719670055,3000,1719670058,6,24,24571,24571,24571,24571,,,,,,1,130,15898,254,248766,248766,254,0,0,1719670058,0,None,177409
10.0.5.2-192.168.220.135-23001-39556-6,TCP,23001,10.0.5.2,39556,192.168.220.135,1719670055,3000,1719670058,6,24,8556,8556,8556,8556,,,,,,1,66,15942,253,137990,137990,253,0,0,1719670058,0,None,205060
192.168.220.135-10.0.5.2-39556-23001-6,TCP,39556,192.168.220.135,23001,10.0.5.2,1719670055,3000,1719670058,6,24,4364,4364,4364,4364,,,,,,1,66,20070,259,109838,109838,259,0,0,1719670058,0,None,457817
192.168.220.135-10.0.5.2-39556-23001-6,TCP,39556,192.168.220.135,23001,10.0.5.2,1719670055,3000,1719670058,6,24,4364,4364,4364,4364,,,,,,1,66,20070,260,110004,110004,260,0,0,1719670058,0,None,457817
10.0.5.2-192.168.220.135-23001-39556-6,TCP,23001,10.0.5.2,39556,192.168.220.135,1719670055,3000,1719670058,6,24,8556,8556,8556,8556,,,,,,1,66,15942,254,138056,138056,254,0,0,1719670058,0,None,205060
127.0.0.1-127.0.0.1-39668-40769-6,TCP,39668,127.0.0.1,40769,127.0.0.1,1719670055,3000,1719670058,6,16,24571,24571,24571,24571,,,,,,1,66,24130,257,183069,183069,257,0,0,1719670058,0,None,379169
127.0.0.1-127.0.0.1-39668-40769-6,TCP,39668,127.0.0.1,40769,127.0.0.1,1719670055,3000,1719670058,6,16,24571,24571,24571,24571,,,,,,1,66,24130,258,183196,183196,258,0,0,1719670058,0,None,379169
127.0.0.1-127.0.0.1-40769-39668-6,TCP,40769,127.0.0.1,39668,127.0.0.1,1719670055,3000,1719670058,6,24,24571,24571,24571,24571,,,,,,1,130,15898,255,248965,248965,255,0,0,1719670058,0,None,177409
127.0.0.1-127.0.0.1-40769-39668-6,TCP,40769,127.0.0.1,39668,127.0.0.1,1719670055,3000,1719670058,6,24,24571,24571,24571,24571,,,,,,1,130,15898,256,249164,249164,256,0,0,1719670058,0,None,177409
10.0.5.2-192.168.220.135-23001-39556-6,TCP,23001,10.0.5.2,39556,192.168.220.135,1719670055,3000,1719670058,6,24,8556,8556,8556,8556,,,,,,1,66,15942,255,138302,138302,255,0,0,1719670058,0,None,205060
192.168.220.135-10.0.5.2-39556-23001-6,TCP,39556,192.168.220.135,23001,10.0.5.2,1719670055,3000,1719670058,6,24,4364,4364,4364,4364,,,,,,1,66,20070,261,110106,110106,261,0,0,1719670058,0,None,457817
192.168.220.135-10.0.5.2-39556-23001-6,TCP,39556,192.168.220.135,23001,10.0.5.2,1719670055,3000,1719670058,6,24,4364,4364,4364,4364,,,,,,1,66,20070,262,113184,113184,262,0,0,1719670058,0,None,457817
10.0.5.2-192.168.220.135-23001-39556-6,TCP,23001,10.0.5.2,39556,192.168.220.135,1719670055,3000,1719670058,6,24,8556,8556,8556,8556,,,,,,1,66,15942,256,138368,138368,256,0,0,1719670058,0,None,205060
127.0.0.1-127.0.0.1-39668-40769-6,TCP,39668,127.0.0.1,40769,127.0.0.1,1719670055,3000,1719670058,6,16,24571,24571,24571,24571,,,,,,1,66,24130,259,186237,186237,259,0,0,1719670058,0,None,379169
127.0.0.1-127.0.0.1-39668-40769-6,TCP,39668,127.0.0.1,40769,127.0.0.1,1719670055,3000,1719670058,6,16,24571,24571,24571,24571,,,,,,1,66,24130,260,189278,189278,260,0,0,1719670058,0,None,379169
127.0.0.1-127.0.0.1-40769-39668-6,TCP,40769,127.0.0.1,39668,127.0.0.1,1719670055,3000,1719670058,6,24,24571,24571,24571,24571,,,,,,1,130,15898,257,249832,249832,257,0,0,1719670058,0,None,177409
127.0.0.1-127.0.0.1-40769-39668-6,TCP,40769,127.0.0.1,39668,127.0.0.1,1719670055,3000,1719670058,6,24,24571,24571,24571,24571,,,,,,1,130,15898,258,250500,250500,258,0,0,1719670058,0,None,177409
10.0.5.2-192.168.220.135-23001-39556-6,TCP,23001,10.0.5.2,39556,192.168.220.135,1719670055,3000,1719670058,6,24,8556,8556,8556,8556,,,,,,1,66,15942,257,139078,139078,257,0,0,1719670058,0,None,205060
192.168.220.135-10.0.5.2-39556-23001-6,TCP,39556,192.168.220.135,23001,10.0.5.2,1719670055,3000,1719670058,6,24,4364,4364,4364,4364,,,,,,1,66,20070,263,113286,113286,263,0,0,1719670058,0,None,457817
192.168.220.135-10.0.5.2-39556-23001-6,TCP,39556,192.168.220.135,23001,10.0.5.2,1719670055,3000,1719670058,6,24,4364,4364,4364,4364,,,,,,1,66,20070,264,114636,114636,264,0,0,1719670058,0,None,457817
10.0.5.2-192.168.220.135-23001-39556-6,TCP,23001,10.0.5.2,39556,192.168.220.135,1719670055,3000,1719670058,6,24,8556,8556,8556,8556,,,,,,1,66,15942,258,139144,139144,258,0,0,1719670058,0,None,205060
127.0.0.1-127.0.0.1-39668-40769-6,TCP,39668,127.0.0.1,40769,127.0.0.1,1719670055,3000,1719670058,6,16,24571,24571,24571,24571,,,,,,1,66,24130,261,190594,190594,261,0,0,1719670058,0,None,379169
127.0.0.1-127.0.0.1-39668-40769-6,TCP,39668,127.0.0.1,40769,127.0.0.1,1719670055,3000,1719670058,6,16,24571,24571,24571,24571,,,,,,1,66,24130,262,191910,191910,262,0,0,1719670058,0,None,379169
127.0.0.1-127.0.0.1-40769-39668-6,TCP,40769,127.0.0.1,39668,127.0.0.1,1719670055,3000,1719670058,6,24,24571,24571,24571,24571,,,,,,1,130,15898,259,250968,250968,259,0,0,1719670058,0,None,177409
127.0.0.1-127.0.0.1-40769-39668-6,TCP,40769,127.0.0.1,39668,127.0.0.1,1719670055,3000,1719670058,6,24,24571,24571,24571,24571,,,,,,1,130,15898,260,251436,251436,260,0,0,1719670058,0,None,177409
10.0.5.2-192.168.220.135-23001-39556-6,TCP,23001,10.0.5.2,39556,192.168.220.135,1719670055,3000,1719670058,6,24,8556,8556,8556,8556,,,,,,1,66,15942,259,139646,139646,259,0,0,1719670058,0,None,205060
192.168.220.135-10.0.5.2-39556-23001-6,TCP,39556,192.168.220.135,23001,10.0.5.2,1719670055,3000,1719670058,6,24,4364,4364,4364,4364,,,,,,1,66,20070,265,114738,114738,265,0,0,1719670058,0,None,457817
192.168.220.135-10.0.5.2-39556-23001-6,TCP,39556,192.168.220.135,23001,10.0.5.2,1719670055,3000,1719670058,6,24,4364,4364,4364,4364,,,,,,1,66,20070,266,114904,114904,266,0,0,1719670058,0,None,457817
10.0.5.2-192.168.220.135-23001-39556-6,TCP,23001,10.0.5.2,39556,192.168.220.135,1719670055,3000,1719670058,6,24,8556,8556,8556,8556,,,,,,1,66,15942,260,139712,139712,260,0,0,1719670058,0,None,205060
127.0.0.1-127.0.0.1-39668-40769-6,TCP,39668,127.0.0.1,40769,127.0.0.1,1719670055,3000,1719670058,6,16,24571,24571,24571,24571,,,,,,1,66,24130,263,192037,192037,263,0,0,1719670058,0,None,379169
127.0.0.1-127.0.0.1-39668-40769-6,TCP,39668,127.0.0.1,40769,127.0.0.1,1719670055,3000,1719670058,6,16,24571,24571,24571,24571,,,,,,1,66,24130,264,192164,192164,264,0,0,1719670058,0,None,379169
127.0.0.1-127.0.0.1-40769-39668-6,TCP,40769,127.0.0.1,39668,127.0.0.1,1719670055,3000,1719670058,6,24,24571,24571,24571,24571,,,,,,1,130,15898,261,251646,251646,261,0,0,1719670058,0,None,177409
127.0.0.1-127.0.0.1-40769-39668-6,TCP,40769,127.0.0.1,39668,127.0.0.1,1719670055,3000,1719670058,6,24,24571,24571,24571,24571,,,,,,1,130,15898,262,251856,251856,262,0,0,1719670058,0,None,177409
10.0.5.2-192.168.220.135-23001-39556-6,TCP,23001,10.0.5.2,39556,192.168.220.135,1719670055,3000,1719670058,6,24,8556,8556,8556,8556,,,,,,1,66,15942,261,139958,139958,261,0,0,1719670058,0,None,205060
192.168.220.135-10.0.5.2-39556-23001-6,TCP,39556,192.168.220.135,23001,10.0.5.2,1719670055,3000,1719670058,6,24,4364,4364,4364,4364,,,,,,1,66,20070,267,115006,115006,267,0,0,1719670058,0,None,457817
192.168.220.135-10.0.5.2-39556-23001-6,TCP,39556,192.168.220.135,23001,10.0.5.2,1719670055,3000,1719670058,6,24,4364,4364,4364,4364,,,,,,1,66,20070,268,115428,115428,268,0,0,1719670058,0,None,457817
10.0.5.2-192.168.220.135-23001-39556-6,TCP,23001,10.0.5.2,39556,192.168.220.135,1719670055,3000,1719670058,6,24,8556,8556,8556,8556,,,,,,1,66,15942,262,140024,140024,262,0,0,1719670058,0,None,205060
127.0.0.1-127.0.0.1-39668-40769-6,TCP,39668,127.0.0.1,40769,127.0.0.1,1719670055,3000,1719670058,6,16,24571,24571,24571,24571,,,,,,1,66,24130,265,192552,192552,265,0,0,1719670058,0,None,379169
127.0.0.1-127.0.0.1-39668-40769-6,TCP,39668,127.0.0.1,40769,127.0.0.1,1719670055,3000,1719670058,6,16,24571,24571,24571,24571,,,,,,1,66,24130,266,192940,192940,266,0,0,1719670058,0,None,379169
127.0.0.1-127.0.0.1-40769-39668-6,TCP,40769,127.0.0.1,39668,127.0.0.1,1719670055,3000,1719670058,6,24,24571,24571,24571,24571,,,,,,1,130,15898,263,252620,252620,263,0,0,1719670058,0,None,177409
127.0.0.1-127.0.0.1-40769-39668-6,TCP,40769,127.0.0.1,39668,127.0.0.1,1719670055,3000,1719670058,6,24,24571,24571,24571,24571,,,,,,1,130,15898,264,253384,253384,264,0,0,1719670058,0,None,177409
10.0.5.2-192.168.220.135-23001-39556-6,TCP,23001,10.0.5.2,39556,192.168.220.135,1719670055,3000,1719670058,6,24,8556,8556,8556,8556,,,,,,1,66,15942,263,140830,140830,263,0,0,1719670058,0,None,205060
192.168.220.135-10.0.5.2-39556-23001-6,TCP,39556,192.168.220.135,23001,10.0.5.2,1719670055,3000,1719670058,6,24,4364,4364,4364,4364,,,,,,1,66,20070,269,115530,115530,269,0,0,1719670058,0,None,457817
192.168.220.135-10.0.5.2-39556-23001-6,TCP,39556,192.168.220.135,23001,10.0.5.2,1719670055,3000,1719670058,6,24,4364,4364,4364,4364,,,,,,1,66,20070,270,116144,116144,270,0,0,1719670058,0,None,457817
10.0.5.2-192.168.220.135-23001-39556-6,TCP,23001,10.0.5.2,39556,192.168.220.135,1719670055,3000,1719670058,6,24,8556,8556,8556,8556,,,,,,1,66,15942,264,140896,140896,264,0,0,1719670058,0,None,205060
127.0.0.1-127.0.0.1-39668-40769-6,TCP,39668,127.0.0.1,40769,127.0.0.1,1719670055,3000,1719670058,6,16,24571,24571,24571,24571,,,,,,1,66,24130,267,193519,193519,267,0,0,1719670058,0,None,379169
127.0.0.1-127.0.0.1-39668-40769-6,TCP,39668,127.0.0.1,40769,127.0.0.1,1719670055,3000,1719670058,6,16,24571,24571,24571,24571,,,,,,1,66,24130,268,194098,194098,268,0,0,1719670058,0,None,379169
127.0.0.1-127.0.0.1-40769-39668-6,TCP,40769,127.0.0.1,39668,127.0.0.1,1719670055,3000,1719670058,6,24,24571,24571,24571,24571,,,,,,1,130,15898,265,253850,253850,265,0,0,1719670058,0,None,177409
127.0.0.1-127.0.0.1-40769-39668-6,TCP,40769,127.0.0.1,39668,127.0.0.1,1719670055,3000,1719670058,6,24,24571,24571,24571,24571,,,,,,1,130,15898,266,254316,254316,266,0,0,1719670058,0,None,177409
10.0.5.2-192.168.220.135-23001-39556-6,TCP,23001,10.0.5.2,39556,192.168.220.135,1719670055,3000,1719670058,6,24,8556,8556,8556,8556,,,,,,1,66,15942,265,141398,141398,265,0,0,1719670058,0,None,205060
192.168.220.135-10.0.5.2-39556-23001-6,TCP,39556,192.168.220.135,23001,10.0.5.2,1719670055,3000,1719670058,6,24,4364,4364,4364,4364,,,,,,1,66,20070,271,116246,116246,271,0,0,1719670058,0,None,457817
192.168.220.135-10.0.5.2-39556-23001-6,TCP,39556,192.168.220.135,23001,10.0.5.2,1719670055,3000,1719670058,6,24,4364,4364,4364,4364,,,,,,1,66,20070,272,116412,116412,272,0,0,1719670058,0,None,457817
10.0.5.2-192.168.220.135-23001-39556-6,TCP,23001,10.0.5.2,39556,192.168.220.135,1719670055,3000,1719670058,6,24,8556,8556,8556,8556,,,,,,1,66,15942,266,141464,141464,266,0,0,1719670058,0,None,205060
127.0.0.1-127.0.0.1-39668-40769-6,TCP,39668,127.0.0.1,40769,127.0.0.1,1719670055,3000,1719670058,6,16,24571,24571,24571,24571,,,,,,1,66,24130,269,194226,194226,269,0,0,1719670058,0,None,379169
127.0.0.1-127.0.0.1-39668-40769-6,TCP,39668,127.0.0.1,40769,127.0.0.1,1719670055,3000,1719670058,6,16,24571,24571,24571,24571,,,,,,1,66,24130,270,194354,194354,270,0,0,1719670058,0,None,379169
127.0.0.1-127.0.0.1-40769-39668-6,TCP,40769,127.0.0.1,39668,127.0.0.1,1719670055,3000,1719670058,6,24,24571,24571,24571,24571,,,,,,1,130,15898,267,254515,254515,267,0,0,1719670058,0,None,177409
127.0.0.1-127.0.0.1-40769-39668-6,TCP,40769,127.0.0.1,39668,127.0.0.1,1719670055,3000,1719670058,6,24,24571,24571,24571,24571,,,,,,1,130,15898,268,254714,254714,268,0,0,1719670058,0,None,177409
10.0.5.2-192.168.220.135-23001-39556-6,TCP,23001,10.0.5.2,39556,192.168.220.135,1719670055,3000,1719670058,6,24,8556,8556,8556,8556,,,,,,1,66,15942,267,141710,141710,267,0,0,1719670058,0,None,205060
192.168.220.135-10.0.5.2-39556-23001-6,TCP,39556,192.168.220.135,23001,10.0.5.2,1719670055,3000,1719670058,6,24,4364,4364,4364,4364,,,,,,1,66,20070,273,116514,116514,273,0,0,1719670058,0,None,457817
192.168.220.135-10.0.5.2-39556-23001-6,TCP,39556,192.168.220.135,23001,10.0.5.2,1719670055,3000,1719670058,6,24,4364,4364,4364,4364,,,,,,1,66,20070,274,116936,116936,274,0,0,1719670058,0,None,457817
10.0.5.2-192.168.220.135-23001-39556-6,TCP,23001,10.0.5.2,39556,192.168.220.135,1719670055,3000,1719670058,6,24,8556,8556,8556,8556,,,,,,1,66,15942,268,141776,141776,268,0,0,1719670058,0,None,205060
127.0.0.1-127.0.0.1-39668-40769-6,TCP,39668,127.0.0.1,40769,127.0.0.1,1719670055,3000,1719670058,6,16,24571,24571,24571,24571,,,,,,1,66,24130,271,194741,194741,271,0,0,1719670058,0,None,379169
127.0.0.1-127.0.0.1-39668-40769-6,TCP,39668,127.0.0.1,40769,127.0.0.1,1719670055,3000,1719670058,6,16,24571,24571,24571,24571,,,,,,1,66,24130,272,195128,195128,272,0,0,1719670058,0,None,379169
127.0.0.1-127.0.0.1-40769-39668-6,TCP,40769,127.0.0.1,39668,127.0.0.1,1719670055,3000,1719670058,6,24,24571,24571,24571,24571,,,,,,1,130,15898,269,255390,255390,269,0,0,1719670058,0,None,177409
127.0.0.1-127.0.0.1-40769-39668-6,TCP,40769,127.0.0.1,39668,127.0.0.1,1719670055,3000,1719670058,6,24,24571,24571,24571,24571,,,,,,1,130,15898,270,256066,256066,270,0,0,1719670058,0,None,177409
10.0.5.2-192.168.220.135-23001-39556-6,TCP,23001,10.0.5.2,39556,192.168.220.135,1719670055,3000,1719670058,6,24,8556,8556,8556,8556,,,,,,1,66,15942,269,142486,142486,269,0,0,1719670058,0,None,205060
192.168.220.135-10.0.5.2-39556-23001-6,TCP,39556,192.168.220.135,23001,10.0.5.2,1719670055,3000,1719670058,6,24,4364,4364,4364,4364,,,,,,1,66,20070,275,117038,117038,275,0,0,1719670058,0,None,457817
192.168.220.135-10.0.5.2-39556-23001-6,TCP,39556,192.168.220.135,23001,10.0.5.2,1719670055,3000,1719670058,6,24,4364,4364,4364,4364,,,,,,1,66,20070,276,117924,117924,276,0,0,1719670058,0,None,457817
10.0.5.2-192.168.220.135-23001-39556-6,TCP,23001,10.0.5.2,39556,192.168.220.135,1719670055,3000,1719670058,6,24,8556,8556,8556,8556,,,,,,1,66,15942,270,142552,142552,270,0,0,1719670058,0,None,205060
127.0.0.1-127.0.0.1-39668-40769-6,TCP,39668,127.0.0.1,40769,127.0.0.1,1719670055,3000,1719670058,6,16,24571,24571,24571,24571,,,,,,1,66,24130,273,195969,195969,273,0,0,1719670058,0,None,379169
127.0.0.1-127.0.0.1-39668-40769-6,TCP,39668,127.0.0.1,40769,127.0.0.1,1719670055,3000,1719670058,6,16,24571,24571,24571,24571,,,,,,1,66,24130,274,196810,196810,274,0,0,1719670058,0,None,379169
127.0.0.1-127.0.0.1-40769-39668-6,TCP,40769,127.0.0.1,39668,127.0.0.1,1719670055,3000,1719670058,6,24,24571,24571,24571,24571,,,,,,1,130,15898,271,256490,256490,271,0,0,1719670058,0,None,177409
127.0.0.1-127.0.0.1-40769-39668-6,TCP,40769,127.0.0.1,39668,127.0.0.1,1719670055,3000,1719670058,6,24,24571,24571,24571,24571,,,,,,1,130,15898,272,256914,256914,272,0,0,1719670058,0,None,177409
10.0.5.2-192.168.220.135-23001-39556-6,TCP,23001,10.0.5.2,39556,192.168.220.135,1719670055,3000,1719670058,6,24,8556,8556,8556,8556,,,,,,1,66,15942,271,143022,143022,271,0,0,1719670058,0,None,205060
192.168.220.135-10.0.5.2-39556-23001-6,TCP,39556,192.168.220.135,23001,10.0.5.2,1719670055,3000,1719670058,6,24,4364,4364,4364,4364,,,,,,1,66,20070,277,118026,118026,277,0,0,1719670058,0,None,457817
192.168.220.135-10.0.5.2-39556-23001-6,TCP,39556,192.168.220.135,23001,10.0.5.2,1719670055,3000,1719670058,6,24,4364,4364,4364,4364,,,,,,1,66,20070,278,118192,118192,278,0,0,1719670058,0,None,457817
10.0.5.2-192.168.220.135-23001-39556-6,TCP,23001,10.0.5.2,39556,192.168.220.135,1719670055,3000,1719670058,6,24,8556,8556,8556,8556,,,,,,1,66,15942,272,143088,143088,272,0,0,1719670058,0,None,205060
127.0.0.1-127.0.0.1-39668-40769-6,TCP,39668,127.0.0.1,40769,127.0.0.1,1719670055,3000,1719670058,6,16,24571,24571,24571,24571,,,,,,1,66,24130,275,196931,196931,275,0,0,1719670058,0,None,379169
127.0.0.1-127.0.0.1-39668-40769-6,TCP,39668,127.0.0.1,40769,127.0.0.1,1719670055,3000,1719670058,6,16,24571,24571,24571,24571,,,,,,1,66,24130,276,197052,197052,276,0,0,1719670058,0,None,379169
127.0.0.1-127.0.0.1-40769-39668-6,TCP,40769,127.0.0.1,39668,127.0.0.1,1719670055,3000,1719670058,6,24,24571,24571,24571,24571,,,,,,1,130,15898,273,257111,257111,273,0,0,1719670058,0,None,177409
127.0.0.1-127.0.0.1-40769-39668-6,TCP,40769,127.0.0.1,39668,127.0.0.1,1719670055,3000,1719670058,6,24,24571,24571,24571,24571,,,,,,1,130,15898,274,257308,257308,274,0,0,1719670058,0,None,177409
10.0.5.2-192.168.220.135-23001-39556-6,TCP,23001,10.0.5.2,39556,192.168.220.135,1719670055,3000,1719670058,6,24,8556,8556,8556,8556,,,,,,1,66,15942,273,143334,143334,273,0,0,1719670058,0,None,205060
192.168.220.135-10.0.5.2-39556-23001-6,TCP,39556,192.168.220.135,23001,10.0.5.2,1719670055,3000,1719670058,6,24,4364,4364,4364,4364,,,,,,1,66,20070,279,118294,118294,279,0,0,1719670058,0,None,457817
192.168.220.135-10.0.5.2-39556-23001-6,TCP,39556,192.168.220.135,23001,10.0.5.2,1719670055,3000,1719670058,6,24,4364,4364,4364,4364,,,,,,1,66,20070,280,118764,118764,280,0,0,1719670058,0,None,457817
